左x,左y,右x,右y,右x-左x,右y-左y
53,80,43,81,-10,1
54,80,44,81,-10,1
55,79,45,81,-10,2
55,79,46,81,-9,2
56,80,47,81,-9,1
58,80,48,81,-10,1
59,80,49,81,-10,1
60,79,50,81,-10,2
61,79,51,81,-10,2
61,79,52,81,-9,2
62,80,53,81,-9,1
64,80,54,81,-10,1
66,80,55,81,-11,1
68,80,56,81,-12,1
68,80,57,81,-11,1
69,80,58,81,-11,1
70,80,59,81,-11,1
70,80,60,81,-10,1
70,80,61,81,-9,1
72,80,62,81,-10,1
74,81,63,81,-11,0
74,81,64,81,-10,0
75,80,65,81,-10,1
77,80,66,81,-11,1
78,80,67,81,-11,1
78,80,68,81,-10,1
80,81,69,81,-11,0
81,80,70,81,-11,1
82,80,71,81,-11,1
82,80,72,81,-10,1
83,79,73,81,-10,2
84,80,74,81,-10,1
85,79,75,81,-10,2
86,79,76,81,-10,2
87,79,77,81,-10,2
87,79,78,81,-9,2
87,79,79,81,-8,2
88,78,80,81,-8,3
88,78,81,81,-7,3
88,78,82,81,-6,3
89,78,83,81,-6,3
91,77,84,81,-7,4
91,77,85,81,-6,4
91,77,86,81,-5,4
91,77,87,81,-4,4
91,77,88,81,-3,4
92,77,89,81,-3,4
94,77,90,81,-4,4
94,77,91,81,-3,4
95,78,92,81,-3,3
95,78,93,81,-2,3
95,78,94,81,-1,3
96,77,95,81,-1,4
97,76,96,81,-1,5
98,75,97,81,-1,6
98,75,98,81,0,6
99,75,99,81,0,6
8,82,0,82,-8,0
9,81,1,82,-8,1
11,81,2,82,-9,1
12,82,3,82,-9,0
14,82,4,82,-10,0
15,83,5,82,-10,-1
15,83,6,82,-9,-1
15,83,7,82,-8,-1
17,82,8,82,-9,0
19,81,9,82,-10,1
19,81,10,82,-9,1
20,82,11,82,-9,0
21,83,12,82,-9,-1
22,84,13,82,-9,-2
22,84,14,82,-8,-2
24,84,15,82,-9,-2
24,84,16,82,-8,-2
26,85,17,82,-9,-3
26,85,18,82,-8,-3
27,84,19,82,-8,-2
27,84,20,82,-7,-2
29,83,21,82,-8,-1
29,83,22,82,-7,-1
30,83,23,82,-7,-1
31,83,24,82,-7,-1
33,82,25,82,-8,0
34,81,26,82,-8,1
34,81,27,82,-7,1
36,80,28,82,-8,2
38,81,29,82,-9,1
40,82,30,82,-10,0
41,83,31,82,-10,-1
42,84,32,82,-10,-2
43,84,33,82,-10,-2
45,84,34,82,-11,-2
47,83,35,82,-12,-1
48,83,36,82,-12,-1
48,83,37,82,-11,-1
48,83,38,82,-10,-1
49,82,39,82,-10,0
49,82,40,82,-9,0
50,82,41,82,-9,0
51,82,42,82,-9,0
53,81,43,82,-10,1
54,80,44,82,-10,2
55,79,45,82,-10,3
55,79,46,82,-9,3
56,80,47,82,-9,2
58,81,48,82,-10,1
58,81,49,82,-9,1
59,80,50,82,-9,2
60,80,51,82,-9,2
61,79,52,82,-9,3
62,80,53,82,-9,2
63,81,54,82,-9,1
65,81,55,82,-10,1
67,81,56,82,-11,1
67,81,57,82,-10,1
69,81,58,82,-11,1
70,81,59,82,-11,1
70,81,60,82,-10,1
70,81,61,82,-9,1
72,80,62,82,-10,2
74,81,63,82,-11,1
74,81,64,82,-10,1
76,81,65,82,-11,1
76,81,66,82,-10,1
78,80,67,82,-11,2
79,81,68,82,-11,1
80,81,69,82,-11,1
81,80,70,82,-11,2
82,80,71,82,-11,2
82,80,72,82,-10,2
83,80,73,82,-10,2
84,80,74,82,-10,2
85,80,75,82,-10,2
86,81,76,82,-10,1
87,80,77,82,-10,2
87,80,78,82,-9,2
87,80,79,82,-8,2
87,80,80,82,-7,2
87,80,81,82,-6,2
87,80,82,82,-5,2
88,79,83,82,-5,3
90,78,84,82,-6,4
91,77,85,82,-6,5
91,77,86,82,-5,5
91,77,87,82,-4,5
91,77,88,82,-3,5
92,78,89,82,-3,4
94,77,90,82,-4,5
94,77,91,82,-3,5
95,78,92,82,-3,4
95,78,93,82,-2,4
95,78,94,82,-1,4
96,77,95,82,-1,5
96,77,96,82,0,5
97,76,97,82,0,6
98,75,98,82,0,7
99,75,99,82,0,7
8,82,0,83,-8,1
9,81,1,83,-8,2
11,82,2,83,-9,1
12,83,3,83,-9,0
14,83,4,83,-10,0
15,84,5,83,-10,-1
16,84,6,83,-10,-1
16,84,7,83,-9,-1
17,84,8,83,-9,-1
18,83,9,83,-9,0
20,82,10,83,-10,1
21,83,11,83,-10,0
22,84,12,83,-10,-1
23,85,13,83,-10,-2
23,85,14,83,-9,-2
25,85,15,83,-10,-2
25,85,16,83,-9,-2
26,86,17,83,-9,-3
27,87,18,83,-9,-4
28,86,19,83,-9,-3
28,86,20,83,-8,-3
30,85,21,83,-9,-2
30,85,22,83,-8,-2
30,85,23,83,-7,-2
31,85,24,83,-7,-2
32,84,25,83,-7,-1
34,83,26,83,-8,0
35,83,27,83,-8,0
36,82,28,83,-8,1
38,82,29,83,-9,1
39,83,30,83,-9,0
41,83,31,83,-10,0
42,84,32,83,-10,-1
44,85,33,83,-11,-2
45,84,34,83,-11,-1
47,83,35,83,-12,0
48,83,36,83,-12,0
48,83,37,83,-11,0
48,83,38,83,-10,0
49,82,39,83,-10,1
49,82,40,83,-9,1
50,82,41,83,-9,1
51,83,42,83,-9,0
53,82,43,83,-10,1
53,82,44,83,-9,1
55,81,45,83,-10,2
55,81,46,83,-9,2
56,81,47,83,-9,2
58,81,48,83,-10,2
59,82,49,83,-10,1
59,82,50,83,-9,1
60,81,51,83,-9,2
61,81,52,83,-9,2
61,81,53,83,-8,2
63,81,54,83,-9,2
65,81,55,83,-10,2
66,82,56,83,-10,1
67,81,57,83,-10,2
68,82,58,83,-10,1
69,82,59,83,-10,1
71,82,60,83,-11,1
71,82,61,83,-10,1
71,82,62,83,-9,1
73,82,63,83,-10,1
74,81,64,83,-10,2
76,82,65,83,-11,1
76,82,66,83,-10,1
77,81,67,83,-10,2
78,82,68,83,-10,1
80,82,69,83,-11,1
81,81,70,83,-11,2
82,81,71,83,-11,2
83,82,72,83,-11,1
83,82,73,83,-10,1
83,82,74,83,-9,1
85,82,75,83,-10,1
86,81,76,83,-10,2
86,81,77,83,-9,2
86,81,78,83,-8,2
86,81,79,83,-7,2
86,81,80,83,-6,2
87,81,81,83,-6,2
87,81,82,83,-5,2
87,81,83,83,-4,2
89,80,84,83,-5,3
90,79,85,83,-5,4
90,79,86,83,-4,4
90,79,87,83,-3,4
90,79,88,83,-2,4
92,78,89,83,-3,5
94,77,90,83,-4,6
94,77,91,83,-3,6
95,78,92,83,-3,5
95,78,93,83,-2,5
95,78,94,83,-1,5
96,78,95,83,-1,5
96,78,96,83,0,5
96,78,97,83,1,5
97,77,98,83,1,6
98,76,99,83,1,7
8,82,0,84,-8,2
9,81,1,84,-8,3
11,82,2,84,-9,2
12,83,3,84,-9,1
14,84,4,84,-10,0
15,84,5,84,-10,0
16,85,6,84,-10,-1
17,86,7,84,-10,-2
17,86,8,84,-9,-2
19,85,9,84,-10,-1
21,84,10,84,-11,0
22,84,11,84,-11,0
23,85,12,84,-11,-1
24,86,13,84,-11,-2
24,86,14,84,-10,-2
26,87,15,84,-11,-3
26,87,16,84,-10,-3
26,87,17,84,-9,-3
28,88,18,84,-10,-4
28,88,19,84,-9,-4
28,88,20,84,-8,-4
29,87,21,84,-8,-3
30,86,22,84,-8,-2
31,86,23,84,-8,-2
31,86,24,84,-7,-2
31,86,25,84,-6,-2
33,85,26,84,-7,-1
34,84,27,84,-7,0
35,83,28,84,-7,1
37,83,29,84,-8,1
39,84,30,84,-9,0
41,84,31,84,-10,0
42,85,32,84,-10,-1
43,86,33,84,-10,-2
45,86,34,84,-11,-2
46,85,35,84,-11,-1
47,84,36,84,-11,0
48,83,37,84,-11,1
48,83,38,84,-10,1
49,82,39,84,-10,2
49,82,40,84,-9,2
50,82,41,84,-9,2
51,83,42,84,-9,1
53,83,43,84,-10,1
54,83,44,84,-10,1
55,82,45,84,-10,2
55,82,46,84,-9,2
56,82,47,84,-9,2
57,82,48,84,-9,2
58,83,49,84,-9,1
59,82,50,84,-9,2
60,82,51,84,-9,2
60,82,52,84,-8,2
61,82,53,84,-8,2
62,82,54,84,-8,2
64,82,55,84,-9,2
66,82,56,84,-10,2
67,81,57,84,-10,3
68,82,58,84,-10,2
69,82,59,84,-10,2
70,83,60,84,-10,1
72,83,61,84,-11,1
72,83,62,84,-10,1
73,82,63,84,-10,2
74,82,64,84,-10,2
76,82,65,84,-11,2
77,83,66,84,-11,1
78,82,67,84,-11,2
78,82,68,84,-10,2
80,83,69,84,-11,1
82,82,70,84,-12,2
83,82,71,84,-12,2
83,82,72,84,-11,2
84,83,73,84,-11,1
84,83,74,84,-10,1
84,83,75,84,-9,1
85,82,76,84,-9,2
85,82,77,84,-8,2
85,82,78,84,-7,2
85,82,79,84,-6,2
85,82,80,84,-5,2
86,82,81,84,-5,2
86,82,82,84,-4,2
86,82,83,84,-3,2
88,82,84,84,-4,2
89,81,85,84,-4,3
89,81,86,84,-3,3
89,81,87,84,-2,3
90,80,88,84,-2,4
91,79,89,84,-2,5
93,78,90,84,-3,6
93,78,91,84,-2,6
94,79,92,84,-2,5
94,79,93,84,-1,5
95,79,94,84,-1,5
95,79,95,84,0,5
95,79,96,84,1,5
95,79,97,84,2,5
96,78,98,84,2,6
97,77,99,84,2,7
8,83,0,85,-8,2
9,83,1,85,-8,2
10,83,2,85,-8,2
12,84,3,85,-9,1
14,84,4,85,-10,1
15,84,5,85,-10,1
16,85,6,85,-10,0
17,86,7,85,-10,-1
17,86,8,85,-9,-1
19,87,9,85,-10,-2
21,86,10,85,-11,-1
22,85,11,85,-11,0
24,86,12,85,-12,-1
24,86,13,85,-11,-1
25,87,14,85,-11,-2
26,88,15,85,-11,-3
27,89,16,85,-11,-4
27,89,17,85,-10,-4
29,90,18,85,-11,-5
29,90,19,85,-10,-5
29,90,20,85,-9,-5
30,89,21,85,-9,-4
31,88,22,85,-9,-3
31,88,23,85,-8,-3
32,87,24,85,-8,-2
32,87,25,85,-7,-2
33,86,26,85,-7,-1
35,86,27,85,-8,-1
36,85,28,85,-8,0
37,85,29,85,-8,0
39,86,30,85,-9,-1
41,85,31,85,-10,0
42,85,32,85,-10,0
43,86,33,85,-10,-1
44,87,34,85,-10,-2
45,86,35,85,-10,-1
46,85,36,85,-10,0
48,84,37,85,-11,1
48,84,38,85,-10,1
49,83,39,85,-10,2
50,84,40,85,-10,1
51,83,41,85,-10,2
51,83,42,85,-9,2
52,84,43,85,-9,1
53,84,44,85,-9,1
54,83,45,85,-9,2
55,82,46,85,-9,3
56,82,47,85,-9,3
58,83,48,85,-10,2
58,83,49,85,-9,2
59,82,50,85,-9,3
60,82,51,85,-9,3
60,82,52,85,-8,3
61,83,53,85,-8,2
61,83,54,85,-7,2
63,83,55,85,-8,2
65,83,56,85,-9,2
67,82,57,85,-10,3
68,82,58,85,-10,3
69,82,59,85,-10,3
70,83,60,85,-10,2
72,83,61,85,-11,2
72,83,62,85,-10,2
73,84,63,85,-10,1
74,84,64,85,-10,1
76,84,65,85,-11,1
77,84,66,85,-11,1
78,83,67,85,-11,2
79,84,68,85,-11,1
79,84,69,85,-10,1
81,83,70,85,-11,2
82,83,71,85,-11,2
82,83,72,85,-10,2
84,83,73,85,-11,2
84,83,74,85,-10,2
84,83,75,85,-9,2
85,82,76,85,-9,3
86,83,77,85,-9,2
86,83,78,85,-8,2
86,83,79,85,-7,2
86,83,80,85,-6,2
86,83,81,85,-5,2
86,83,82,85,-4,2
86,83,83,85,-3,2
88,82,84,85,-4,3
88,82,85,85,-3,3
89,81,86,85,-3,4
89,81,87,85,-2,4
90,80,88,85,-2,5
90,80,89,85,-1,5
92,79,90,85,-2,6
92,79,91,85,-1,6
93,80,92,85,-1,5
93,80,93,85,0,5
95,79,94,85,-1,6
95,79,95,85,0,6
95,79,96,85,1,6
95,79,97,85,2,6
95,79,98,85,3,6
96,78,99,85,3,7
8,85,0,86,-8,1
9,84,1,86,-8,2
10,83,2,86,-8,3
12,84,3,86,-9,2
14,84,4,86,-10,2
15,84,5,86,-10,2
16,85,6,86,-10,1
17,86,7,86,-10,0
18,87,8,86,-10,-1
20,88,9,86,-11,-2
22,87,10,86,-12,-1
23,87,11,86,-12,-1
25,87,12,86,-13,-1
25,87,13,86,-12,-1
26,88,14,86,-12,-2
26,88,15,86,-11,-2
27,89,16,86,-11,-3
28,90,17,86,-11,-4
29,91,18,86,-11,-5
29,91,19,86,-10,-5
29,91,20,86,-9,-5
29,91,21,86,-8,-5
30,90,22,86,-8,-4
32,89,23,86,-9,-3
33,88,24,86,-9,-2
33,88,25,86,-8,-2
33,88,26,86,-7,-2
34,88,27,86,-7,-2
35,87,28,86,-7,-1
36,86,29,86,-7,0
38,87,30,86,-8,-1
40,86,31,86,-9,0
41,87,32,86,-9,-1
42,87,33,86,-9,-1
44,87,34,86,-10,-1
45,86,35,86,-10,0
46,85,36,86,-10,1
47,85,37,86,-10,1
47,85,38,86,-9,1
48,85,39,86,-9,1
49,86,40,86,-9,0
51,85,41,86,-10,1
51,85,42,86,-9,1
51,85,43,86,-8,1
53,85,44,86,-9,1
55,84,45,86,-10,2
56,84,46,86,-10,2
57,83,47,86,-10,3
58,83,48,86,-10,3
58,83,49,86,-9,3
60,83,50,86,-10,3
61,83,51,86,-10,3
61,83,52,86,-9,3
62,84,53,86,-9,2
62,84,54,86,-8,2
63,83,55,86,-8,3
65,83,56,86,-9,3
67,82,57,86,-10,4
68,83,58,86,-10,3
70,83,59,86,-11,3
71,84,60,86,-11,2
72,85,61,86,-11,1
72,85,62,86,-10,1
74,85,63,86,-11,1
75,85,64,86,-11,1
75,85,65,86,-10,1
77,84,66,86,-11,2
77,84,67,86,-10,2
78,85,68,86,-10,1
78,85,69,86,-9,1
80,84,70,86,-10,2
81,85,71,86,-10,1
82,85,72,86,-10,1
83,84,73,86,-10,2
84,84,74,86,-10,2
84,84,75,86,-9,2
84,84,76,86,-8,2
85,84,77,86,-8,2
85,84,78,86,-7,2
86,83,79,86,-7,3
86,83,80,86,-6,3
86,83,81,86,-5,3
86,83,82,86,-4,3
86,83,83,86,-3,3
88,82,84,86,-4,4
88,82,85,86,-3,4
88,82,86,86,-2,4
88,82,87,86,-1,4
89,81,88,86,-1,5
90,80,89,86,-1,6
91,80,90,86,-1,6
92,79,91,86,-1,7
93,80,92,86,-1,6
93,80,93,86,0,6
94,81,94,86,0,5
94,81,95,86,1,5
94,81,96,86,2,5
94,81,97,86,3,5
94,81,98,86,4,5
95,80,99,86,4,6
9,87,0,87,-9,0
10,86,1,87,-9,1
11,85,2,87,-9,2
11,85,3,87,-8,2
13,85,4,87,-9,2
14,85,5,87,-9,2
16,86,6,87,-10,1
17,87,7,87,-10,0
19,88,8,87,-11,-1
20,89,9,87,-11,-2
21,88,10,87,-11,-1
23,89,11,87,-12,-2
25,89,12,87,-13,-2
25,89,13,87,-12,-2
26,90,14,87,-12,-3
26,90,15,87,-11,-3
27,90,16,87,-11,-3
28,90,17,87,-11,-3
29,91,18,87,-11,-4
29,91,19,87,-10,-4
29,91,20,87,-9,-4
29,91,21,87,-8,-4
30,91,22,87,-8,-4
31,90,23,87,-8,-3
32,89,24,87,-8,-2
33,89,25,87,-8,-2
34,89,26,87,-8,-2
34,89,27,87,-7,-2
34,89,28,87,-6,-2
35,88,29,87,-6,-1
37,89,30,87,-7,-2
39,88,31,87,-8,-1
41,87,32,87,-9,0
42,87,33,87,-9,0
43,88,34,87,-9,-1
44,87,35,87,-9,0
46,86,36,87,-10,1
46,86,37,87,-9,1
47,85,38,87,-9,2
48,85,39,87,-9,2
49,86,40,87,-9,1
50,86,41,87,-9,1
50,86,42,87,-8,1
50,86,43,87,-7,1
52,86,44,87,-8,1
54,85,45,87,-9,2
55,85,46,87,-9,2
57,85,47,87,-10,2
59,85,48,87,-11,2
59,85,49,87,-10,2
59,85,50,87,-9,2
60,85,51,87,-9,2
61,85,52,87,-9,2
63,85,53,87,-10,2
63,85,54,87,-9,2
64,84,55,87,-9,3
65,83,56,87,-9,4
66,84,57,87,-9,3
68,85,58,87,-10,2
70,85,59,87,-11,2
70,85,60,87,-10,2
72,85,61,87,-11,2
72,85,62,87,-10,2
74,86,63,87,-11,1
75,86,64,87,-11,1
75,86,65,87,-10,1
76,86,66,87,-10,1
77,85,67,87,-10,2
78,85,68,87,-10,2
78,85,69,87,-9,2
79,86,70,87,-9,1
80,87,71,87,-9,0
82,86,72,87,-10,1
83,86,73,87,-10,1
85,85,74,87,-11,2
85,85,75,87,-10,2
85,85,76,87,-9,2
85,85,77,87,-8,2
86,85,78,87,-8,2
86,85,79,87,-7,2
86,85,80,87,-6,2
86,85,81,87,-5,2
86,85,82,87,-4,2
86,85,83,87,-3,2
87,84,84,87,-3,3
87,84,85,87,-2,3
88,83,86,87,-2,4
88,83,87,87,-1,4
88,83,88,87,0,4
89,82,89,87,0,5
90,81,90,87,0,6
91,80,91,87,0,7
93,80,92,87,-1,7
93,80,93,87,0,7
94,81,94,87,0,6
94,81,95,87,1,6
94,81,96,87,2,6
94,81,97,87,3,6
94,81,98,87,4,6
95,80,99,87,4,7
10,89,0,88,-10,-1
11,88,1,88,-10,0
12,87,2,88,-10,1
12,87,3,88,-9,1
14,87,4,88,-10,1
15,87,5,88,-10,1
17,88,6,88,-11,0
17,88,7,88,-10,0
19,88,8,88,-11,0
20,89,9,88,-11,-1
22,90,10,88,-12,-2
24,91,11,88,-13,-3
26,90,12,88,-14,-2
26,90,13,88,-13,-2
27,91,14,88,-13,-3
27,91,15,88,-12,-3
28,92,16,88,-12,-4
28,92,17,88,-11,-4
29,91,18,88,-11,-3
29,91,19,88,-10,-3
29,91,20,88,-9,-3
29,91,21,88,-8,-3
30,91,22,88,-8,-3
31,90,23,88,-8,-2
32,90,24,88,-8,-2
33,90,25,88,-8,-2
34,89,26,88,-8,-1
34,89,27,88,-7,-1
34,89,28,88,-6,-1
34,89,29,88,-5,-1
36,90,30,88,-6,-2
38,89,31,88,-7,-1
40,89,32,88,-8,-1
41,88,33,88,-8,0
42,89,34,88,-8,-1
43,88,35,88,-8,0
45,87,36,88,-9,1
47,87,37,88,-10,1
47,87,38,88,-9,1
49,86,39,88,-10,2
49,86,40,88,-9,2
50,87,41,88,-9,1
50,87,42,88,-8,1
51,87,43,88,-8,1
52,86,44,88,-8,2
54,85,45,88,-9,3
55,85,46,88,-9,3
56,86,47,88,-9,2
58,86,48,88,-10,2
59,85,49,88,-10,3
60,86,50,88,-10,2
60,86,51,88,-9,2
61,86,52,88,-9,2
63,86,53,88,-10,2
63,86,54,88,-9,2
63,86,55,88,-8,2
64,85,56,88,-8,3
66,84,57,88,-9,4
68,85,58,88,-10,3
69,86,59,88,-10,2
70,87,60,88,-10,1
71,86,61,88,-10,2
72,86,62,88,-10,2
74,86,63,88,-11,2
75,86,64,88,-11,2
75,86,65,88,-10,2
77,87,66,88,-11,1
78,86,67,88,-11,2
78,86,68,88,-10,2
79,86,69,88,-10,2
80,87,70,88,-10,1
81,88,71,88,-10,0
81,88,72,88,-9,0
83,87,73,88,-10,1
84,86,74,88,-10,2
85,85,75,88,-10,3
85,85,76,88,-9,3
85,85,77,88,-8,3
86,85,78,88,-8,3
86,85,79,88,-7,3
86,85,80,88,-6,3
86,85,81,88,-5,3
86,85,82,88,-4,3
86,85,83,88,-3,3
86,85,84,88,-2,3
87,84,85,88,-2,4
87,84,86,88,-1,4
88,83,87,88,-1,5
88,83,88,88,0,5
88,83,89,88,1,5
89,82,90,88,1,6
90,81,91,88,1,7
92,81,92,88,0,7
93,80,93,88,0,8
94,81,94,88,0,7
94,81,95,88,1,7
94,81,96,88,2,7
94,81,97,88,3,7
94,81,98,88,4,7
94,81,99,88,5,7
9,91,0,89,-9,-2
11,90,1,89,-10,-1
12,89,2,89,-10,0
13,89,3,89,-10,0
13,89,4,89,-9,0
15,89,5,89,-10,0
16,90,6,89,-10,-1
16,90,7,89,-9,-1
18,90,8,89,-10,-1
20,91,9,89,-11,-2
22,90,10,89,-12,-1
24,91,11,89,-13,-2
25,91,12,89,-13,-2
26,90,13,89,-13,-1
27,91,14,89,-13,-2
27,91,15,89,-12,-2
28,92,16,89,-12,-3
28,92,17,89,-11,-3
28,92,18,89,-10,-3
28,92,19,89,-9,-3
29,91,20,89,-9,-2
29,91,21,89,-8,-2
30,91,22,89,-8,-2
31,90,23,89,-8,-1
32,91,24,89,-8,-2
33,91,25,89,-8,-2
33,91,26,89,-7,-2
33,91,27,89,-6,-2
33,91,28,89,-5,-2
34,90,29,89,-5,-1
35,91,30,89,-5,-2
37,90,31,89,-6,-1
39,90,32,89,-7,-1
41,89,33,89,-8,0
42,89,34,89,-8,0
42,89,35,89,-7,0
44,89,36,89,-8,0
46,89,37,89,-9,0
47,88,38,89,-9,1
48,88,39,89,-9,1
50,88,40,89,-10,1
50,88,41,89,-9,1
50,88,42,89,-8,1
51,87,43,89,-8,2
52,86,44,89,-8,3
54,85,45,89,-9,4
55,85,46,89,-9,4
56,86,47,89,-9,3
58,87,48,89,-10,2
59,87,49,89,-10,2
60,86,50,89,-10,3
61,87,51,89,-10,2
62,87,52,89,-10,2
63,86,53,89,-10,3
63,86,54,89,-9,3
63,86,55,89,-8,3
64,86,56,89,-8,3
66,85,57,89,-9,4
68,85,58,89,-10,4
69,86,59,89,-10,3
70,87,60,89,-10,2
71,88,61,89,-10,1
72,88,62,89,-10,1
73,87,63,89,-10,2
75,87,64,89,-11,2
75,87,65,89,-10,2
77,87,66,89,-11,2
79,88,67,89,-12,1
79,88,68,89,-11,1
80,88,69,89,-11,1
80,88,70,89,-10,1
81,89,71,89,-10,0
81,89,72,89,-9,0
82,88,73,89,-9,1
84,87,74,89,-10,2
84,87,75,89,-9,2
84,87,76,89,-8,2
84,87,77,89,-7,2
85,86,78,89,-7,3
85,86,79,89,-6,3
86,85,80,89,-6,4
86,85,81,89,-5,4
86,85,82,89,-4,4
86,85,83,89,-3,4
86,85,84,89,-2,4
86,85,85,89,-1,4
86,85,86,89,0,4
87,84,87,89,0,5
88,83,88,89,0,6
88,83,89,89,1,6
88,83,90,89,2,6
89,82,91,89,2,7
91,82,92,89,1,7
92,81,93,89,1,8
94,81,94,89,0,8
94,81,95,89,1,8
94,81,96,89,2,8
94,81,97,89,3,8
94,81,98,89,4,8
94,81,99,89,5,8
9,91,0,90,-9,-1
11,91,1,90,-10,-1
13,90,2,90,-11,0
13,90,3,90,-10,0
13,90,4,90,-9,0
15,91,5,90,-10,-1
16,92,6,90,-10,-2
17,91,7,90,-10,-1
18,92,8,90,-10,-2
20,92,9,90,-11,-2
21,92,10,90,-11,-2
23,92,11,90,-12,-2
25,91,12,90,-13,-1
26,90,13,90,-13,0
27,91,14,90,-13,-1
27,91,15,90,-12,-1
28,92,16,90,-12,-2
28,92,17,90,-11,-2
28,92,18,90,-10,-2
28,92,19,90,-9,-2
28,92,20,90,-8,-2
29,92,21,90,-8,-2
30,91,22,90,-8,-1
30,91,23,90,-7,-1
32,92,24,90,-8,-2
34,93,25,90,-9,-3
34,93,26,90,-8,-3
34,93,27,90,-7,-3
34,93,28,90,-6,-3
35,92,29,90,-6,-2
35,92,30,90,-5,-2
36,91,31,90,-5,-1
38,91,32,90,-6,-1
40,90,33,90,-7,0
41,90,34,90,-7,0
41,90,35,90,-6,0
43,91,36,90,-7,-1
45,90,37,90,-8,0
46,89,38,90,-8,1
47,89,39,90,-8,1
49,89,40,90,-9,1
50,89,41,90,-9,1
50,89,42,90,-8,1
51,88,43,90,-8,2
51,88,44,90,-7,2
53,87,45,90,-8,3
54,86,46,90,-8,4
56,86,47,90,-9,4
58,87,48,90,-10,3
59,88,49,90,-10,2
61,88,50,90,-11,2
62,88,51,90,-11,2
63,88,52,90,-11,2
63,88,53,90,-10,2
64,88,54,90,-10,2
64,88,55,90,-9,2
65,88,56,90,-9,2
66,87,57,90,-9,3
67,87,58,90,-9,3
68,88,59,90,-9,2
70,88,60,90,-10,2
71,88,61,90,-10,2
72,89,62,90,-10,1
73,88,63,90,-10,2
74,88,64,90,-10,2
74,88,65,90,-9,2
76,88,66,90,-10,2
78,89,67,90,-11,1
78,89,68,90,-10,1
79,90,69,90,-10,0
80,89,70,90,-10,1
81,89,71,90,-10,1
81,89,72,90,-9,1
81,89,73,90,-8,1
83,88,74,90,-9,2
83,88,75,90,-8,2
83,88,76,90,-7,2
84,87,77,90,-7,3
84,87,78,90,-6,3
85,86,79,90,-6,4
86,85,80,90,-6,5
86,85,81,90,-5,5
86,85,82,90,-4,5
86,85,83,90,-3,5
86,85,84,90,-2,5
86,85,85,90,-1,5
86,85,86,90,0,5
86,85,87,90,1,5
87,84,88,90,1,6
87,84,89,90,2,6
88,83,90,90,2,7
89,82,91,90,2,8
91,82,92,90,1,8
91,82,93,90,2,8
93,82,94,90,1,8
94,82,95,90,1,8
95,82,96,90,1,8
95,82,97,90,2,8
95,82,98,90,3,8
95,82,99,90,4,8
9,93,0,91,-9,-2
10,92,1,91,-9,-1
12,92,2,91,-10,-1
13,91,3,91,-10,0
14,92,4,91,-10,-1
15,92,5,91,-10,-1
17,93,6,91,-11,-2
18,93,7,91,-11,-2
19,93,8,91,-11,-2
21,93,9,91,-12,-2
22,93,10,91,-12,-2
23,92,11,91,-12,-1
25,91,12,91,-13,0
26,92,13,91,-13,-1
26,92,14,91,-12,-1
27,93,15,91,-12,-2
28,92,16,91,-12,-1
28,92,17,91,-11,-1
28,92,18,91,-10,-1
28,92,19,91,-9,-1
28,92,20,91,-8,-1
29,93,21,91,-8,-2
29,93,22,91,-7,-2
29,93,23,91,-6,-2
31,94,24,91,-7,-3
33,94,25,91,-8,-3
33,94,26,91,-7,-3
34,93,27,91,-7,-2
34,93,28,91,-6,-2
35,92,29,91,-6,-1
35,92,30,91,-5,-1
35,92,31,91,-4,-1
37,92,32,91,-5,-1
39,91,33,91,-6,0
40,91,34,91,-6,0
41,92,35,91,-6,-1
42,93,36,91,-6,-2
44,92,37,91,-7,-1
45,91,38,91,-7,0
46,90,39,91,-7,1
48,91,40,91,-8,0
49,90,41,91,-8,1
50,90,42,91,-8,1
50,90,43,91,-7,1
51,89,44,91,-7,2
53,88,45,91,-8,3
54,88,46,91,-8,3
55,88,47,91,-8,3
57,88,48,91,-9,3
59,88,49,91,-10,3
61,89,50,91,-11,2
63,89,51,91,-12,2
64,90,52,91,-12,1
64,90,53,91,-11,1
64,90,54,91,-10,1
64,90,55,91,-9,1
66,90,56,91,-10,1
67,89,57,91,-10,2
67,89,58,91,-9,2
68,89,59,91,-9,2
70,90,60,91,-10,1
72,90,61,91,-11,1
72,90,62,91,-10,1
72,90,63,91,-9,1
73,89,64,91,-9,2
73,89,65,91,-8,2
75,89,66,91,-9,2
77,90,67,91,-10,1
78,89,68,91,-10,2
79,90,69,91,-10,1
80,89,70,91,-10,2
81,89,71,91,-10,2
81,89,72,91,-9,2
81,89,73,91,-8,2
82,89,74,91,-8,2
82,89,75,91,-7,2
82,89,76,91,-6,2
83,88,77,91,-6,3
84,87,78,91,-6,4
85,86,79,91,-6,5
86,85,80,91,-6,6
86,85,81,91,-5,6
86,85,82,91,-4,6
86,85,83,91,-3,6
86,85,84,91,-2,6
86,85,85,91,-1,6
86,85,86,91,0,6
86,85,87,91,1,6
86,85,88,91,2,6
87,84,89,91,2,7
87,84,90,91,3,7
88,83,91,91,3,8
90,83,92,91,2,8
91,82,93,91,2,9
93,82,94,91,1,9
94,82,95,91,1,9
95,82,96,91,1,9
95,82,97,91,2,9
95,82,98,91,3,9
95,82,99,91,4,9
9,94,0,92,-9,-2
11,94,1,92,-10,-2
13,94,2,92,-11,-2
14,93,3,92,-11,-1
